example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||СК|34|||3|5|gpt;perplexity_claude_sonnet;qwen
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||ГК|608|||3|5|gemini;gpt;qwen
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||ГК|253|||2|5|gpt;perplexity_claude_sonnet
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||ГК|256|||1|5|qwen
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный|218-ФЗ|ФЗ|38||13.07.2015|1|5|qwen
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||ГК|185|||1|5|gpt
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||СК|40|||1|5|gpt
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||НК|210|||1|5|perplexity_grok
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||НК|2142|||1|5|perplexity_grok
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||НК|218|||1|5|perplexity_grok
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||НК|219|||1|5|perplexity_grok
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||НК|220|||1|5|perplexity_grok
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||НК|2201|||1|5|perplexity_grok
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||НК|221|||1|5|perplexity_grok
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||НК|2261|3||1|5|perplexity_grok
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||СК|34|1||1|5|gemini
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||СК|35|1||1|5|gemini
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||ГК|185|1||1|5|gemini
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|специальный||СК|35|||1|5|perplexity_claude_sonnet
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||ГК|609|||1|5|perplexity_claude_sonnet
47|60b57c5e-1350-415e-8b2f-6b9897a6235c|общий||ГК|572|||1|5|perplexity_claude_sonnet
