example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|810|||4|5|gpt;perplexity_claude_sonnet;perplexity_grok;qwen
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|809|||3|5|gpt;perplexity_claude_sonnet;qwen
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГПК|28|||3|5|gpt;perplexity_claude_sonnet;qwen
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|807|||3|5|gpt;perplexity_claude_sonnet;perplexity_grok
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|395|||3|5|gpt;perplexity_claude_sonnet;perplexity_grok
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГПК|131|||3|5|gpt;perplexity_claude_sonnet;perplexity_grok
78|4bde0022-6a07-4611-8342-47a227bd0976|специальный||ГК|811|||2|5|gpt;perplexity_claude_sonnet
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|309|||2|5|gpt;perplexity_claude_sonnet
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГПК|132|||2|5|perplexity_claude_sonnet;perplexity_grok
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГПК|23|||1|5|qwen
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГПК|24|||1|5|qwen
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|310|||1|5|perplexity_grok
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|810|1||1|5|gemini
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|808|2||1|5|gemini
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|811|1||1|5|gemini
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|196|||1|5|perplexity_claude_sonnet
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГК|200|||1|5|perplexity_claude_sonnet
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГПК|23|5||1|5|perplexity_claude_sonnet
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГПК|24|1||1|5|perplexity_claude_sonnet
78|4bde0022-6a07-4611-8342-47a227bd0976|общий||ГПК|29|||1|5|perplexity_claude_sonnet
