example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный|5242-1|Закон РФ|5||25.06.1993|2|2|gemini;qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|общий|5242-1|Закон РФ|3||25.06.1993|1|2|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный|713|ПП||9|17.07.1995|1|2|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный|713|ПП||26|17.07.1995|1|2|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|общий|195-ФЗ|Кодекс РФ об административных правонарушениях|19151||30.12.2001|1|2|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|общий||ГК|292|||1|2|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный||ЖК|30|||1|2|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный||ЖК|35|||1|2|qwen
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный||УК|3222|||1|2|gemini
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный||КОАП|19152|||1|2|gemini
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|общий|713|ПП||12|17.07.1995|1|2|gemini
360|e3cf63c3-920a-46ac-82cc-e086ff294b56|специальный|354|ПП||561|06.05.2011|1|2|gemini
