example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
256|cf7528a9-4662-4445-aa68-244657bd6e76|специальный||НК|219|1||3|3|gemini;perplexity_claude_sonnet;qwen
256|cf7528a9-4662-4445-aa68-244657bd6e76|специальный||НК|219|2||3|3|gemini;perplexity_claude_sonnet;qwen
256|cf7528a9-4662-4445-aa68-244657bd6e76|общий||НК|78|7||2|3|gemini;perplexity_claude_sonnet
256|cf7528a9-4662-4445-aa68-244657bd6e76|общий||НК|78|||1|3|qwen
256|cf7528a9-4662-4445-aa68-244657bd6e76|общий||НК|80|||1|3|qwen
256|cf7528a9-4662-4445-aa68-244657bd6e76|общий||НК|88|||1|3|qwen
256|cf7528a9-4662-4445-aa68-244657bd6e76|специальный|ЕД-7-11/757@|Приказ Федеральной налоговой службы|||19.09.2024|1|3|qwen
256|cf7528a9-4662-4445-aa68-244657bd6e76|специальный|ЕД-7-11/871@|Приказ Федеральной налоговой службы|||18.10.2024|1|3|qwen
256|cf7528a9-4662-4445-aa68-244657bd6e76|общий||НК|78|6||1|3|perplexity_claude_sonnet
256|cf7528a9-4662-4445-aa68-244657bd6e76|общий||НК|229|1||1|3|perplexity_claude_sonnet
256|cf7528a9-4662-4445-aa68-244657bd6e76|специальный|159-ФЗ|ФЗ|1|1|28.04.2023|1|3|perplexity_claude_sonnet
256|cf7528a9-4662-4445-aa68-244657bd6e76|специальный|ЕД-7-11/757@|Приказ ФНС России «Об утверждении формы налоговой декларации по налогу на доходы физических лиц (форма 3-НДФЛ), порядка её заполнения, а также формата представления налоговой декларации по налогу на доходы физических лиц в электронной форме»||2|19.09.2024|1|3|perplexity_claude_sonnet
256|cf7528a9-4662-4445-aa68-244657bd6e76|специальный|201|ПП|||19.03.2001|1|3|perplexity_claude_sonnet
