example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|1064|||4|4|gemini;perplexity_claude_sonnet;perplexity_grok;qwen
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|15|||3|4|gemini;perplexity_claude_sonnet;qwen
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|779|||2|4|perplexity_claude_sonnet;qwen
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГПК|23|||2|4|perplexity_grok;qwen
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГПК|131|||2|4|perplexity_claude_sonnet;perplexity_grok
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|780|||1|4|qwen
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|специальный|759|ПП|19||18.12.2003|1|4|qwen
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|309|||1|4|perplexity_grok
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|784|||1|4|perplexity_grok
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|специальный|2300-1|Закон Российской Федерации «О защите прав потребителей»|13||07.02.1992|1|4|perplexity_grok
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|специальный|2300-1|Закон РФ|14|1|07.02.1992|1|4|gemini
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|специальный|2300-1|Закон РФ|29|1|07.02.1992|1|4|gemini
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|специальный|422-ФЗ|ФЗ|14|1|27.11.2018|1|4|gemini
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|1082|||1|4|perplexity_claude_sonnet
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|393|||1|4|perplexity_claude_sonnet
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|308|3||1|4|perplexity_claude_sonnet
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|313|||1|4|perplexity_claude_sonnet
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГК|182|||1|4|perplexity_claude_sonnet
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГПК|28|||1|4|perplexity_claude_sonnet
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГПК|23|5||1|4|perplexity_claude_sonnet
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|общий||ГПК|132|||1|4|perplexity_claude_sonnet
273|08fad302-ea9f-4abe-b1e9-dfa29f69dc9b|специальный|422-ФЗ|ФЗ|14||27.11.2018|1|4|perplexity_claude_sonnet
