example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
592|93bd8c0e-22df-429e-8121-9a2220f14e81|специальный||ТК|331|||1|2|qwen
592|93bd8c0e-22df-429e-8121-9a2220f14e81|общий||ТК|282|||1|2|qwen
592|93bd8c0e-22df-429e-8121-9a2220f14e81|специальный||ТК|332|||1|2|qwen
592|93bd8c0e-22df-429e-8121-9a2220f14e81|общий||ГК|26|||1|2|qwen
592|93bd8c0e-22df-429e-8121-9a2220f14e81|общий||ГК|28|||1|2|qwen
592|93bd8c0e-22df-429e-8121-9a2220f14e81|специальный||ГК|1270|||1|2|qwen
592|93bd8c0e-22df-429e-8121-9a2220f14e81|общий||НК|83|||1|2|qwen
592|93bd8c0e-22df-429e-8121-9a2220f14e81|специальный|273-ФЗ|ФЗ|46||29.12.2012|1|2|qwen
592|93bd8c0e-22df-429e-8121-9a2220f14e81|общий||ТК|63|||1|2|gemini
592|93bd8c0e-22df-429e-8121-9a2220f14e81|общий||ГК|26|2||1|2|gemini
592|93bd8c0e-22df-429e-8121-9a2220f14e81|общий||ГК|28|1||1|2|gemini
592|93bd8c0e-22df-429e-8121-9a2220f14e81|специальный|422-ФЗ|ФЗ|2||27.11.2018|1|2|gemini
592|93bd8c0e-22df-429e-8121-9a2220f14e81|общий||ГК|1228|||1|2|gemini
