example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий||ГК|1175|||2|5|gpt;perplexity_claude_sonnet
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий||ГК|323|||2|5|gpt;perplexity_claude_sonnet
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий|string|string|||ДД.ММ.ГГГГ|1|5|qwen
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный|229-ФЗ|ФЗ|30||02.10.2007|1|5|gpt
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный|229-ФЗ|ФЗ|64||02.10.2007|1|5|gpt
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный|229-ФЗ|ФЗ|47|3|02.10.2007|1|5|gpt
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный||КОАП|322|||1|5|perplexity_grok
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий||БК|1601|1||1|5|perplexity_grok
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий||БК|1601|2||1|5|perplexity_grok
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий||ГПК|196|||1|5|perplexity_grok
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий||ГК|1175|1||1|5|gemini
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий||ГК|325|1||1|5|gemini
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный|229-ФЗ|ФЗ|47|1|02.10.2007|1|5|gemini
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный|229-ФЗ|ФЗ|47||02.10.2007|1|5|gemini
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный|229-ФЗ|ФЗ|43||02.10.2007|1|5|perplexity_claude_sonnet
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный|229-ФЗ|ФЗ|128||02.10.2007|1|5|perplexity_claude_sonnet
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|специальный|229-ФЗ|ФЗ|122||02.10.2007|1|5|perplexity_claude_sonnet
42|3ee264a2-857a-4e00-b01f-d33cbbaf1197|общий||ГК|325|||1|5|perplexity_claude_sonnet
