example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
586|95797d1e-ffea-4188-9b4d-5f535e63665d|общий||ГК|421|||1|2|qwen
586|95797d1e-ffea-4188-9b4d-5f535e63665d|общий||ГК|310|||1|2|qwen
586|95797d1e-ffea-4188-9b4d-5f535e63665d|специальный||ГК|782|||1|2|qwen
586|95797d1e-ffea-4188-9b4d-5f535e63665d|специальный|2300-1|Закон Российской Федерации от 07.02.1992 № 2300-1 «О защите прав потребителей»|32||07.02.1992|1|2|qwen
586|95797d1e-ffea-4188-9b4d-5f535e63665d|специальный|2300-1|Закон Российской Федерации от 07.02.1992 № 2300-1 «О защите прав потребителей»|16||07.02.1992|1|2|qwen
586|95797d1e-ffea-4188-9b4d-5f535e63665d|общий||ГК|128|||1|2|qwen
586|95797d1e-ffea-4188-9b4d-5f535e63665d|общий||ГК|309|||1|2|qwen
586|95797d1e-ffea-4188-9b4d-5f535e63665d|специальный|2300-1|Закон РФ|32||07.02.1992|1|2|gemini
586|95797d1e-ffea-4188-9b4d-5f535e63665d|специальный|2300-1|Закон РФ|16|1|07.02.1992|1|2|gemini
586|95797d1e-ffea-4188-9b4d-5f535e63665d|общий||ГК|782|1||1|2|gemini
586|95797d1e-ffea-4188-9b4d-5f535e63665d|общий||ГК|1102|1||1|2|gemini
586|95797d1e-ffea-4188-9b4d-5f535e63665d|специальный|2300-1|Закон РФ|31|1|07.02.1992|1|2|gemini
