example_id|uid|norm_type|norm_number|act|article|point|date|occurrence_count|total_files|models
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|общий||ГК|166|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|общий||ГК|167|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|специальный||ГК|177|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|общий||ГК|301|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|специальный||ГК|302|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|общий||ГПК|3|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|специальный||ГПК|45|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|общий||ГПК|53|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|общий||ГПК|54|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|общий||УПК|144|||1|1|qwen
745|bd7d14e1-06d5-4e67-80b4-62351e93fc60|общий||УПК|145|1||1|1|qwen
